,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,iBAQ SPORO1,iBAQ SPORO2,iBAQ SPORO3,iBAQ WALL1,iBAQ WALL2,iBAQ WALL3,iBAQ SPORO4,iBAQ SPORO5,iBAQ SPORO6,iBAQ WALL4,iBAQ WALL5,iBAQ WALL6,log_sum,FDR2,Prediction,SP(Sec/SPI),OTHER,CS Position
cgd6_3010-RA-p1,1453,0.282229,0.73187,+,0.13503231922715636,0.5493983630377769,0.282229,Polyadenylate-binding protein,4086200.0,3341800.0,2506000.0,3876700.0,5714600.0,6065400.0,100550000.0,88579000.0,80233000.0,7669200.0,7026100.0,7789500.0,7.422476984125048,-0.73187,OTHER,0.001174,0.998826,
cgd7_1680-RA-p1,1454,0.281121,0.73224,+,0.13481308481069623,0.5511067109792958,0.281121,Rab7 GTPase,11672000.0,9952300.0,7650800.0,15362000.0,16123000.0,21049000.0,128040000.0,167880000.0,162040000.0,12006000.0,12223000.0,10512000.0,7.680116422025783,-0.73224,OTHER,0.002164,0.9978360000000001,
cgd8_1620-RA-p1,1455,0.27961199999999997,0.7329,+,0.1344222925800709,0.5534441940781784,0.27961199999999997,"DNA polymerase delta2, inactive calcineurin like phosphatase subunit",49624.0,0.0,0.0,72419.0,175450.0,0.0,2862500.0,3278600.0,2738700.0,79863.0,110350.0,132550.0,5.89854491928536,-0.7329,OTHER,0.000338,0.999662,
cgd5_530-RA-p1,1456,0.276124,0.73543,+,0.13292750487568297,0.5588958439417611,0.276124,ATPase V1 complex subunit D,465920.0,270840.0,357650.0,1399200.0,1427000.0,1209500.0,24402000.0,31575000.0,34838000.0,1763500.0,855280.0,446060.0,6.916497595145448,-0.73543,OTHER,0.0007740000000000001,0.9992260000000001,
cgd3_1770-RA-p1,1457,0.270411,0.74005,-,0.13021109763031238,-0.5679756457846421,-0.270411,Uncharacterized protein,1196000.0,654040.0,704520.0,3367800.0,3089400.0,4631400.0,83797000.0,80609000.0,76483000.0,6478400.0,5961200.0,5860400.0,7.356714315271615,-0.74005,SP(Sec/SPI),0.768818,0.23118200000000003,CS pos: 24-25. KYG-EI. Pr: 0.3378
cgd2_1450-RA-p1,1458,0.267946,0.74168,-,0.12925675185993543,-0.5719527218855089,-0.267946,unspecified product,160230.0,86693.0,59074.0,421520.0,854160.0,884410.0,4100100.0,5210700.0,4804600.0,324180.0,92821.0,827410.0,6.171870171108611,-0.74168,OTHER,0.001505,0.998495,
cgd2_980-RA-p1,1459,0.263408,0.74511,+,0.1272553509245013,0.5793710391574749,0.263408,RNA polymerase Rpb5,381080.0,227950.0,120790.0,710280.0,545560.0,745750.0,10233000.0,7993200.0,12551000.0,863980.0,0.0,528130.0,6.463653140476069,-0.74511,OTHER,0.000592,0.999408,
cgd6_2740-RA-p1,1460,0.263316,0.74511,+,0.1272553509245013,0.5795227508423094,0.263316,RNA recognition motif domain containing protein,0.0,0.0,0.0,0.0,0.0,0.0,1123500.0,978820.0,455830.0,0.0,128690.0,202710.0,5.3816489677353,-0.74511,OTHER,0.000557,0.9994430000000001,
cgd7_4450-RA-p1,1461,0.262489,0.74511,-,0.1272553509245013,-0.5808888916462083,-0.262489,Elongation factor EF1-gamma (Glutathione S-transferase family),40112000.0,40247000.0,32746000.0,40195000.0,55748000.0,93116000.0,590970000.0,565550000.0,595880000.0,108990000.0,104080000.0,95880000.0,8.294376933091726,-0.74511,OTHER,0.015575,0.984425,
cgd7_4380-RA-p1,1462,0.258616,0.74808,+,0.12552977910374663,0.5873446097852639,0.258616,Small GTP-binding protein domain containing protein,1479500.0,1432500.0,546480.0,2867600.0,2455800.0,3086900.0,23386000.0,29097000.0,24151000.0,1354700.0,1211700.0,1441200.0,6.887009218840673,-0.74808,OTHER,0.001431,0.998569,
cgd5_4370-RA-p1,1463,0.258175,0.74808,-,0.12552977910374663,-0.5880858143070463,-0.258175,Peptidase S9 prolyl oligopeptidase,2473800.0,2833400.0,2465000.0,5523000.0,7709600.0,11322000.0,107680000.0,99581000.0,89438000.0,9103700.0,9682600.0,8976300.0,7.473229479987501,-0.74808,OTHER,0.00436,0.99564,
cgd4_2280-RA-p1,1464,0.252653,0.75245,+,0.12300320739354845,0.5974755405854164,0.252653,Uncharacterized protein,41721.0,125560.0,150150.0,390330.0,471950.0,404750.0,11754000.0,7169500.0,10797000.0,217000.0,229640.0,189580.0,6.425169723747981,-0.75245,OTHER,0.0024530000000000003,0.997547,
cgd1_2490-RA-p1,1465,0.248468,0.7557699999999999,-,0.12109348433920357,-0.6047295357769334,-0.248468,Proteasome subunit beta type,1091700.0,910410.0,468420.0,1353400.0,1519000.0,1635900.0,33722000.0,14002000.0,19560000.0,3099100.0,3461500.0,2525400.0,6.8417182617983405,-0.7557699999999999,OTHER,0.0017929999999999999,0.998207,
cgd6_3720-RA-p1,1466,0.24846,0.7557699999999999,+,0.12109348433920357,0.6047435191139783,0.24846,Pyrroline-5-carboxylate reductase,221790.0,425010.0,434800.0,1208000.0,1723800.0,2148500.0,19990000.0,27104000.0,26927000.0,1146600.0,303800.0,436440.0,6.83500181151667,-0.7557699999999999,OTHER,0.004614,0.9953860000000001,
cgd7_3790-RA-p1,1467,0.24826399999999998,0.7557699999999999,+,0.12109348433920357,0.6050862515886354,0.24826399999999998,Myosin motor domain containing protein,33142000.0,31976000.0,27116000.0,24348000.0,27741000.0,39546000.0,423860000.0,378090000.0,353660000.0,51052000.0,45589000.0,49624000.0,8.09276273903968,-0.7557699999999999,OTHER,0.001257,0.998743,
cgd8_3510-RA-p1,1468,0.247441,0.7557699999999999,-,0.12109348433920357,-0.6065283378577536,-0.247441,Thioredoxin-like protein,0.0,0.0,0.0,249480.0,104440.0,129500.0,3098000.0,2455800.0,2931900.0,118980.0,115060.0,140810.0,5.8913501893654585,-0.7557699999999999,OTHER,0.000524,0.999476,
cgd2_770-RA-p1,1469,0.244456,0.75715,-,0.1203021479194744,-0.6117992988177655,-0.244456,Bacterial surface antigen (D15),322650.0,279730.0,362600.0,2530500.0,2446100.0,4648600.0,12942000.0,10755000.0,10243000.0,546040.0,639270.0,500480.0,6.585610826573868,-0.75715,OTHER,0.0008029999999999999,0.9991969999999999,
cgd3_780-RA-p1,1470,0.24260199999999998,0.75851,-,0.11952368831786407,-0.6151056231504702,-0.24260199999999998,K Homology domain type 1/ Exosome complex RNA-binding protein,0.0,0.0,0.0,0.0,0.0,56885.0,404790.0,0.0,0.0,0.0,0.0,0.0,4.585155111813005,-0.75851,OTHER,0.001433,0.998567,
cgd3_1650-RA-p1,1471,0.240754,0.75981,+,0.11878087463984924,0.6184264885710441,0.240754,Initiation factor eIF2 gamma subunit/Elongation factor Tu,5298300.0,4994300.0,4524900.0,4027400.0,4465200.0,6454900.0,84348000.0,93607000.0,102330000.0,13048000.0,11707000.0,10814000.0,7.459416363246329,-0.75981,OTHER,0.000412,0.9995879999999999,
cgd6_3790-RA-p1,1472,0.240249,0.75981,-,0.11878087463984924,-0.6193384113405231,-0.240249,Glyceraldehyde-3-phosphate dehydrogenase,193290000.0,161010000.0,148740000.0,172060000.0,212660000.0,338640000.0,1379400000.0,1245900000.0,1301300000.0,238370000.0,290340000.0,256080000.0,8.6944435879241,-0.75981,OTHER,0.0017920000000000002,0.998208,
cgd7_360-RA-p1,1473,0.23913600000000002,0.7602899999999999,-,0.11850692581505694,-0.621355039423925,-0.23913600000000002,Heat shock protein 70,72689000.0,66276000.0,64236000.0,100470000.0,125760000.0,168120000.0,1851600000.0,1970600000.0,1669000000.0,276720000.0,250430000.0,223670000.0,8.755847616173124,-0.7602899999999999,SP(Sec/SPI),0.9980450000000001,0.001955,CS pos: 23-24. VRS-SD. Pr: 0.8656
cgd6_1630-RA-p1,1474,0.237688,0.7611,-,0.1180450286603995,-0.6239927436623804,-0.237688,CS domain containing protein,9372700.0,8239600.0,5607700.0,22952000.0,24219000.0,33593000.0,250560000.0,216830000.0,265650000.0,15881000.0,22806000.0,23068000.0,7.87447167051359,-0.7611,OTHER,0.011975,0.988025,
cgd7_3670-RA-p1,1475,0.236761,0.76151,+,0.11781141599468117,0.6256898343803464,0.236761,Heat shock protein Hsp90,33694000.0,28710000.0,23611000.0,18250000.0,23065000.0,29572000.0,399160000.0,352430000.0,360470000.0,54849000.0,54809000.0,56484000.0,8.077702128882663,-0.76151,SP(Sec/SPI),0.9942629999999999,0.005737,CS pos: 20-21. CFG-SE. Pr: 0.5681
cgd8_440-RA-p1,1476,0.23620100000000002,0.76154,-,0.11779432731781621,-0.6267182680537378,-0.23620100000000002,60S ribosomal protein L5,34064000.0,29560000.0,25497000.0,59170000.0,73080000.0,97110000.0,271110000.0,377480000.0,326900000.0,36319000.0,32599000.0,32080000.0,8.06538331046627,-0.76154,OTHER,0.000668,0.999332,
cgd3_760-RA-p1,1477,0.23607199999999998,0.76154,-,0.11779432731781621,-0.6269555206155351,-0.23607199999999998,Ribosomal protein L7Ae/L30e/S12e/Gadd45,0.0,260540.0,178820.0,1234800.0,961800.0,378580.0,23048000.0,23630000.0,18516000.0,2262000.0,2385500.0,934690.0,6.788820560725076,-0.76154,OTHER,0.000213,0.9997870000000001,
cgd3_40-RA-p1,1478,0.234469,0.7622399999999999,+,0.11739578229406528,0.6299145688077654,0.234469,Casein kinase I,421800.0,418170.0,314630.0,107530.0,98300.0,433270.0,4820400.0,4744400.0,4623300.0,401140.0,356890.0,36899000.0,6.650298050162408,-0.7622399999999999,OTHER,0.0016589999999999999,0.998341,
cgd5_4540-RA-p1,1479,0.232391,0.76381,+,0.11650323056898441,0.6337806952404975,0.232391,Aspartate--ammonia ligase,4814900.0,3588400.0,3904300.0,4295000.0,5104900.0,9579900.0,60970000.0,73058000.0,67322000.0,6396500.0,6568700.0,6394800.0,7.32221481389472,-0.76381,OTHER,0.000298,0.9997020000000001,
cgd3_3830-RA-p1,1480,0.229694,0.7659100000000001,+,0.1153122321052678,0.638850349171211,0.229694,Protein-tyrosine phosphatase-like protein with PUB domain,1874800.0,1523000.0,1156300.0,597570.0,1093900.0,2117900.0,20620000.0,27028000.0,22757000.0,4011200.0,3603100.0,3543600.0,6.874705816833338,-0.7659100000000001,OTHER,0.000562,0.9994379999999999,
cgd4_300-RA-p1,1481,0.226169,0.76927,-,0.11341340221316595,-0.645566922184936,-0.226169,Alpha/Beta hydrolase,4451500.0,2514300.0,2619100.0,7763700.0,11404000.0,18676000.0,150500000.0,135930000.0,136380000.0,11847000.0,9859600.0,11481000.0,7.622754567904752,-0.76927,OTHER,0.26310900000000004,0.736891,
cgd2_2020-RA-p1,1482,0.224302,0.77067,+,0.11262466683394086,0.6491668539913016,0.224302,Uncharacterized protein,533500.0,378510.0,406440.0,757820.0,875580.0,843780.0,7773300.0,5883100.0,5895400.0,565210.0,478910.0,440070.0,6.315823807542798,-0.77067,OTHER,0.009988,0.9900120000000001,
cgd7_470-RA-p1,1483,0.22375100000000003,0.77082,+,0.11254024436960737,0.650235015035463,0.22375100000000003,type 3 Malate dehydrogenase,1529800.0,1893600.0,1348500.0,3737000.0,4358900.0,5074800.0,80602000.0,83273000.0,80631000.0,5403000.0,4196900.0,3673400.0,7.36129001650872,-0.77082,OTHER,0.11177999999999999,0.8882200000000001,
cgd7_4760-RA-p1,1484,0.223373,0.77082,-,0.11254024436960737,-0.6509693229825604,-0.223373,Ribosomal protein S4,108150000.0,123650000.0,80920000.0,122650000.0,152100000.0,177550000.0,697270000.0,630020000.0,627880000.0,133520000.0,109710000.0,117310000.0,8.409472391688865,-0.77082,OTHER,0.00049,0.99951,
cgd1_3480-RA-p1,1485,0.22105500000000003,0.7723300000000001,+,0.11169130443434643,0.6554996574246926,0.22105500000000003,Eukaryotic translation initiation factor 3 subunit M,1046500.0,721760.0,803760.0,1501500.0,1803900.0,1720000.0,37963000.0,30677000.0,31424000.0,2701200.0,2521500.0,2038300.0,6.98122351660452,-0.7723300000000001,OTHER,0.0020670000000000003,0.997933,
cgd8_1820-RA-p1,1486,0.21659899999999999,0.77647,+,0.10937222352705242,0.6643435527683367,0.21659899999999999,"ATP-dependent RNA helicase, putative",5250200.0,5546900.0,4603700.0,4149400.0,6251300.0,9199100.0,59573000.0,79557000.0,74027000.0,7945600.0,9713400.0,6511000.0,7.35591041262716,-0.77647,OTHER,0.000817,0.999183,
cgd2_1910-RA-p1,1487,0.215455,0.77713,+,0.10900365675932784,0.6666434229160034,0.215455,MORN repeat,3954000.0,5039500.0,3664100.0,2156900.0,2316700.0,3921900.0,59117000.0,52562000.0,42723000.0,8928800.0,10547000.0,9249800.0,7.230833442341693,-0.77713,OTHER,0.002073,0.997927,
cgd2_860-RA-p1,1488,0.21456599999999998,0.7776,+,0.10874138309586093,0.6684390949620047,0.21456599999999998,Proteasome subunit beta type,1209600.0,1031900.0,978300.0,2265200.0,1116000.0,2230100.0,40509000.0,30549000.0,16405000.0,2681000.0,2267500.0,2220200.0,6.9356029814383,-0.7776,OTHER,0.000442,0.999558,
cgd4_1940-RA-p1,1489,0.21350700000000003,0.77804,-,0.10849599376834738,-0.6705878817090399,-0.21350700000000003,Nucleoside diphosphate kinase,3115000.0,2557700.0,2409000.0,15752000.0,8976300.0,16811000.0,357580000.0,405860000.0,223350000.0,21350000.0,21131000.0,21471000.0,7.962354732647495,-0.77804,OTHER,0.000488,0.9995120000000001,
cgd1_3570-RA-p1,1490,0.212571,0.77841,-,0.1082897509172976,-0.672495984398993,-0.212571,Myosin regulatory light chain,2996100.0,1265200.0,3096500.0,12940000.0,21250000.0,21729000.0,146870000.0,165330000.0,147970000.0,6964800.0,7499100.0,9969000.0,7.659503963236676,-0.77841,OTHER,0.000746,0.9992540000000001,
cgd7_550-RA-p1,1491,0.211698,0.77875,-,0.10810031677378108,-0.674283244923747,-0.211698,Uncharacterized protein,2384100.0,1709700.0,2437400.0,13055000.0,13720000.0,17987000.0,110330000.0,162490000.0,144510000.0,7666900.0,7333900.0,7980400.0,7.6124345152440265,-0.77875,OTHER,0.000295,0.999705,
cgd6_3930-RA-p1,1492,0.209986,0.78,-,0.10740457717110181,-0.6778096591966827,-0.209986,Uncharacterized protein,22142.0,33158.0,15215.0,204980.0,349390.0,414010.0,727270.0,578700.0,501890.0,0.0,0.0,161510.0,5.39913484483756,-0.78,OTHER,0.000195,0.9998049999999999,
cgd3_3950-RA-p1,1493,0.208998,0.78056,+,0.10709324697795687,0.6798578698368875,0.208998,PUB/UBA-like domain containing protein,188790.0,274460.0,157200.0,583030.0,791790.0,643990.0,21148000.0,31794000.0,25669000.0,1543400.0,1033200.0,770770.0,6.848176950415281,-0.78056,OTHER,0.00022999999999999998,0.99977,
cgd4_2460-RA-p1,1494,0.204676,0.78469,+,0.10480405344470681,0.6889330790699731,0.204676,Uncharacterized protein,1188400.0,1574400.0,1260300.0,727140.0,909360.0,1304100.0,24184000.0,25646000.0,24442000.0,5885100.0,4129200.0,3407700.0,6.896974701692171,-0.78469,SP(Sec/SPI),0.990203,0.009797,CS pos: 19-20. IES-SR. Pr: 0.5949
cgd7_5270-RA-p1,1495,0.204243,0.78469,-,0.10480405344470681,-0.6898528190720149,-0.204243,Eukaryotic translation initiation factor 2 alpha subunit/S1 RNA binding domain containing protein,2780400.0,1935600.0,2619900.0,5029500.0,5012300.0,6492000.0,63344000.0,61166000.0,50157000.0,6470800.0,7171300.0,5459800.0,7.258554677516741,-0.78469,OTHER,0.000176,0.9998239999999999,
cgd5_3160-RA-p1,1496,0.201211,0.7875,+,0.1032533843925944,0.6963482805310448,0.201211,Actin,200870000.0,224320000.0,174960000.0,194330000.0,248470000.0,282380000.0,2992000000.0,3410700000.0,3153800000.0,396140000.0,354960000.0,363970000.0,8.999887792764783,-0.7875,OTHER,0.0009199999999999999,0.99908,
cgd8_3900-RA-p1,1497,0.199353,0.78901,+,0.10242238811460515,0.700377224392646,0.199353,Sub2p like superfamily II helicase,8214600.0,7305000.0,4917900.0,9684000.0,12699000.0,19968000.0,210930000.0,203500000.0,209660000.0,15004000.0,15848000.0,17421000.0,7.787195601654208,-0.78901,OTHER,0.000364,0.9996360000000001,
cgd8_3290-RA-p1,1498,0.19308,0.79562,-,0.09880331492802336,-0.7142627098533456,-0.19308,S-adenosyl-L-methionine-dependent methyltransferase,6603000.0,6943400.0,4602300.0,6011900.0,8826500.0,12130000.0,84705000.0,85724000.0,82353000.0,14900000.0,11966000.0,16757000.0,7.454237566208584,-0.79562,OTHER,0.127162,0.8728379999999999,
cgd6_120-RA-p1,1499,0.189458,0.79935,-,0.09677431718383005,-0.7224870516056647,-0.189458,"Disulfide-isomerase, signal peptide plus ER retention motif",36793000.0,36729000.0,28788000.0,48733000.0,68612000.0,89677000.0,1916700000.0,1788700000.0,1894800000.0,228390000.0,230910000.0,229040000.0,8.740222639846014,-0.79935,SP(Sec/SPI),0.8452040000000001,0.15479600000000002,CS pos: 24-25. VLG-GD. Pr: 0.4283
cgd7_4330-RA-p1,1500,0.18938,0.79935,+,0.09677431718383005,0.722665887784016,0.18938,"Glycoprotein, putative",3360300.0,1762100.0,2820300.0,2933400.0,3382800.0,5779000.0,63489000.0,60927000.0,54204000.0,4832400.0,5737700.0,6943700.0,7.255617591866119,-0.79935,OTHER,0.002166,0.997834,
cgd2_20-RA-p1,1501,0.186911,0.8014600000000001,-,0.09563073030205253,-0.728365138970423,-0.186911,Heat shock 70 protein,54370000.0,48654000.0,40974000.0,64367000.0,77036000.0,111280000.0,1397200000.0,1430100000.0,1245800000.0,201790000.0,166610000.0,183220000.0,8.62164365868329,-0.8014600000000001,OTHER,0.0030800000000000003,0.99692,
cgd7_2280-RA-p1,1502,0.186757,0.8014600000000001,-,0.09563073030205253,-0.728723111041886,-0.186757,Ribosomal protein L40e,28545000.0,38343000.0,30625000.0,26886000.0,31643000.0,51608000.0,406820000.0,333020000.0,313380000.0,84426000.0,84330000.0,67809000.0,8.09616673375897,-0.8014600000000001,OTHER,0.00206,0.9979399999999999,
cgd6_5030-RA-p1,1503,0.184298,0.80355,-,0.09450094398125067,-0.7344793777146036,-0.184298,HSP20-like chaperone with CS domain,685740.0,486480.0,634630.0,1489900.0,1073500.0,1427700.0,17516000.0,16487000.0,12767000.0,1385800.0,2011900.0,1658600.0,6.681424039890538,-0.80355,OTHER,0.001285,0.9987149999999999,
cgd2_640-RA-p1,1504,0.182081,0.8058,-,0.09328794305703597,-0.7397353701065886,-0.182081,Metallo-dependent phosphatase-like protein,8755300.0,6746900.0,6902100.0,12257000.0,11736000.0,23229000.0,74685000.0,131140000.0,73458000.0,10065000.0,11208000.0,10490000.0,7.501370030044851,-0.8058,SP(Sec/SPI),0.997943,0.0020570000000000002,CS pos: 23-24. VNG-EL. Pr: 0.6940
cgd2_1650-RA-p1,1505,0.177939,0.8105399999999999,+,0.09074358752262503,0.7497288544539528,0.177939,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit,1856800.0,1255700.0,697230.0,2099500.0,1809400.0,2408700.0,28052000.0,21020000.0,21099000.0,2213800.0,2267600.0,1774800.0,6.8581085564066475,-0.8105399999999999,SP(Sec/SPI),0.942233,0.057767,CS pos: 18-19. IEA-GS. Pr: 0.4617
cgd3_3610-RA-p1,1506,0.177508,0.8106,-,0.09071147583774933,-0.7507820692141702,-0.177508,Aminopeptidase I zinc metalloprotease (M18),852270.0,770340.0,569510.0,3583800.0,4133200.0,6824500.0,51661000.0,53596000.0,54062000.0,2645600.0,3208500.0,2720800.0,7.1871151900428645,-0.8106,OTHER,0.000213,0.9997870000000001,
cgd4_3270-RA-p1,1507,0.177275,0.8106,+,0.09071147583774933,0.7513525059534252,0.177275,Hsp70 protein,7131100.0,7575700.0,6635300.0,7256900.0,10035000.0,13084000.0,207580000.0,166930000.0,169140000.0,21671000.0,18826000.0,19899000.0,7.737566325129129,-0.8106,OTHER,0.0026309999999999997,0.9973690000000001,
cgd5_3340-RA-p1,1508,0.173299,0.81505,+,0.08833645324295485,0.7612039433203295,0.173299,vacuolar ATP synthase subunit d,1682300.0,1651900.0,2044300.0,3567100.0,5935300.0,9623200.0,33482000.0,34226000.0,30371000.0,1440100.0,1548100.0,1751100.0,7.025723570336566,-0.81505,OTHER,0.000615,0.9993850000000001,
cgd4_2980-RA-p1,1509,0.172731,0.81528,+,0.08821405155742865,0.762629712688742,0.172731,RhoGAP domain containing protein,529860.0,1057100.0,568320.0,1642900.0,2971900.0,3296900.0,46499000.0,40654000.0,41903000.0,2141700.0,1419200.0,1948300.0,7.081083686202444,-0.81528,OTHER,0.000532,0.999468,
cgd7_4720-RA-p1,1510,0.172519,0.81528,-,0.08821405155742865,-0.7631630678906848,-0.172519,Uncharacterized protein,6887100.0,3295500.0,4421400.0,10730000.0,9141000.0,13785000.0,97151000.0,88095000.0,115470000.0,13238000.0,9157800.0,8163800.0,7.500071272414248,-0.81528,OTHER,0.000909,0.999091,
cgd8_580-RA-p1,1511,0.170727,0.81691,+,0.08734758329223961,0.7676977909898403,0.170727,Ubiquitin-conjugating enzyme E2,548010.0,0.0,0.0,1157300.0,806100.0,820270.0,13769000.0,13937000.0,9607200.0,126050.0,129500.0,112210.0,6.533736479848733,-0.81691,OTHER,0.001628,0.9983719999999999,
cgd4_1070-RA-p1,1512,0.169985,0.8174,-,0.08708744882390304,-0.7695894004137627,-0.169985,MYND finger domain containing protein,570860.0,379880.0,416190.0,1712800.0,2156200.0,2672100.0,25892000.0,19015000.0,26313000.0,1932900.0,1476500.0,1195500.0,6.8437150423488715,-0.8174,OTHER,0.00011399999999999999,0.999886,
cgd3_2170-RA-p1,1513,0.169903,0.8174,+,0.08708744882390304,0.7697989526674873,0.169903,Proteasome endopeptidase complex,937340.0,923930.0,715860.0,2696000.0,2631800.0,3723200.0,58812000.0,62978000.0,63740000.0,2001200.0,3037900.0,3669600.0,7.234405131126797,-0.8174,OTHER,0.000666,0.9993340000000001,
cgd4_870-RA-p1,1514,0.169189,0.8174,+,0.08708744882390304,0.771627876489644,0.169189,Uncharacterized protein,17267.0,33143.0,11446.0,31059.0,17141.0,69116.0,3701400.0,1857500.0,2208800.0,185650.0,210320.0,239670.0,5.854433173277677,-0.8174,OTHER,0.099406,0.900594,
cgd8_1040-RA-p1,1515,0.16735899999999998,0.81939,-,0.08603258281851685,-0.7763509277923812,-0.16735899999999998,Ras,1141700.0,512330.0,505350.0,2759100.0,2948600.0,4349400.0,20766000.0,23915000.0,25100000.0,1982000.0,1639700.0,919140.0,6.858027213779586,-0.81939,OTHER,0.000789,0.9992110000000001,
cgd6_5320-RA-p1,1516,0.166784,0.8196399999999999,+,0.08590024294014316,0.7778456146395469,0.166784,AP2/ERF domain containing protein,0.0,0.0,0.0,20891.0,24953.0,0.0,5331900.0,3880800.0,3934100.0,115670.0,26166.0,106580.0,6.0492522737117,-0.8196399999999999,OTHER,0.000543,0.9994569999999999,
cgd3_300-RA-p1,1517,0.16121,0.82699,-,0.0820273631747544,-0.792608022021512,-0.16121,nuclear transport factor 2/RRM domain containing protein,2632300.0,3644800.0,2807900.0,3772700.0,5503300.0,5832000.0,94068000.0,90181000.0,64606000.0,11750000.0,11197000.0,9234600.0,7.405445401496437,-0.82699,OTHER,0.000752,0.9992479999999999,
cgd7_1310-RA-p1,1518,0.160457,0.8275100000000001,+,0.08175466724043143,0.7946413318868915,0.160457,Glycosyltransferase 2-like protein,4525300.0,4589700.0,3691000.0,4487300.0,4300400.0,8778600.0,97583000.0,100310000.0,92335000.0,12941000.0,11487000.0,10258000.0,7.471397215173438,-0.8275100000000001,OTHER,0.005201,0.994799,
cgd2_2700-RA-p1,1519,0.159593,0.82806,+,0.08146642505695399,0.7969861614066132,0.159593,Brf1p like coiled coil protein,10804000.0,9838700.0,8030400.0,18541000.0,25203000.0,35012000.0,505950000.0,456600000.0,478260000.0,29426000.0,32487000.0,27596000.0,8.135065858218773,-0.82806,OTHER,0.0014089999999999999,0.998591,
cgd2_1200-RA-p1,1520,0.151249,0.83957,-,0.07547778379141319,-0.8203074880534611,-0.151249,Ubiquitin domain-containing Steroid reductase,0.0,472270.0,246690.0,681920.0,543630.0,680520.0,1339300.0,7015000.0,6163500.0,959870.0,0.0,816390.0,6.197718997144838,-0.83957,OTHER,0.000233,0.999767,
cgd7_4490-RA-p1,1521,0.15024500000000002,0.84047,+,0.07501297730444345,0.8231999719611051,0.15024500000000002,Uncharacterized Protein,207410.0,211280.0,196360.0,656530.0,380530.0,1297800.0,9336800.0,6679400.0,6024800.0,448490.0,312160.0,339550.0,6.337311309734099,-0.84047,SP(Sec/SPI),0.829392,0.17060799999999998,CS pos: 20-21. VVS-FE. Pr: 0.5429
cgd1_2760-RA-p1,1522,0.149395,0.8411200000000001,-,0.07467759283944561,-0.825663937385057,-0.149395,Ribosome-binding ATPase YchF/Obg-like ATPase 1,720910.0,592030.0,408600.0,760310.0,881490.0,1150100.0,38112000.0,45021000.0,41659000.0,5077300.0,7414600.0,4617600.0,7.086404147809422,-0.8411200000000001,OTHER,0.000724,0.999276,
cgd7_4280-RA-p1,1523,0.147549,0.84336,-,0.0735237865775393,-0.8310637295456116,-0.147549,Uncharacterized Protein,56118000.0,63998000.0,39491000.0,68179000.0,79691000.0,130830000.0,558840000.0,447840000.0,441730000.0,66005000.0,52958000.0,62092000.0,8.236321404137927,-0.84336,SP(Sec/SPI),0.900109,0.099891,CS pos: 19-20. CLG-AG. Pr: 0.7517
cgd1_2220-RA-p1,1524,0.147509,0.84336,+,0.0735237865775393,0.8311814811699197,0.147509,Uncharacterized protein,130810.0,0.0,82873.0,407300.0,1093000.0,542010.0,5407300.0,2881600.0,4760500.0,0.0,0.0,0.0,6.105663239505468,-0.84336,OTHER,0.00024900000000000004,0.9997510000000001,
cgd5_2230-RA-p1,1525,0.147049,0.84336,+,0.0735237865775393,0.8325379245466337,0.147049,Transmembrane Thioredoxin domain containting protein,3140300.0,3020600.0,3713800.0,3505100.0,4215600.0,5869800.0,57896000.0,75255000.0,66358000.0,10128000.0,8202500.0,6391500.0,7.3147380979153205,-0.84336,SP(Sec/SPI),0.989224,0.010776,CS pos: 20-21. IRG-DE. Pr: 0.9120
cgd6_3510-RA-p1,1526,0.146575,0.84336,-,0.0735237865775393,-0.8339400971431651,-0.146575,Uncharacterized protein,2909800.0,2544900.0,1026100.0,4880400.0,5242000.0,6082800.0,85170000.0,110360000.0,114140000.0,9293500.0,10088000.0,6632400.0,7.475150279460127,-0.84336,OTHER,0.000674,0.999326,
cgd1_880-RA-p1,1527,0.146361,0.84336,-,0.0735237865775393,-0.8345746318924658,-0.146361,Eukaryotic initiation factor 4A,7760700.0,6797200.0,6116200.0,10536000.0,16018000.0,19033000.0,181020000.0,179980000.0,164830000.0,19434000.0,19129000.0,15555000.0,7.731191823468043,-0.84336,OTHER,0.0005740000000000001,0.999426,
cgd6_950-RA-p1,1528,0.144243,0.8458899999999999,+,0.07222427933763098,0.8409052536324599,0.144243,CRAL-TRIO lipid biding/Sec14d domain containing protein,6636100.0,4820000.0,5640900.0,5472500.0,9091800.0,9111400.0,192930000.0,184520000.0,200360000.0,23389000.0,21534000.0,23754000.0,7.757939632153942,-0.8458899999999999,OTHER,0.0006129999999999999,0.999387,
cgd3_1900-RA-p1,1529,0.14132,0.84988,+,0.0701827279744456,0.8497963712371921,0.14132,Acetyltransferase (GNAT) family protein,739660.0,1416900.0,1202500.0,848260.0,812290.0,1789400.0,21400000.0,28131000.0,25026000.0,3866300.0,4660000.0,3507700.0,6.891165676680805,-0.84988,OTHER,0.0006219999999999999,0.9993780000000001,
cgd4_3650-RA-p1,1530,0.140188,0.85105,-,0.06958589274655017,-0.8532891600985213,-0.140188,Uncharacterized protein,0.0,0.0,0.0,345020.0,443870.0,269070.0,6708700.0,4304400.0,6047200.0,242120.0,207340.0,166920.0,6.193464106171857,-0.85105,OTHER,0.267708,0.732292,
